AS2,n8,q1,A,M,uh an arcade
AS2,n8,q2,Q,E,and what is their relationship
AS2,n8,q2,A,E,mm {sl} like {sl} boyfriend girlfriend husband wife {sl} e- either* of* those*
AS2,n8,q3,Q,M,what* kind* of* game* are* they* playing*
AS2,n8,q3,A,M,uh sp a sp racing game
AS2,n8,q4,Q,E,and how often do they play video games
AS2,n8,q4,A,E,mm {sl} not not super often {sl} like {sl} i don't like i don't sp i don't think {sl} they don't seem like sp they'd be {sl} what sp people consider sp gamers
AS3,n8,q1,Q,M,[where] are they
AS3,n8,q1,A,M,sp in an arcade
AS3,n8,q2,Q,E,and what is their relationship
AS3,n8,q2,A,E,sp most likely it is boyfriend and girlfriend although it could be the stage before that in which they are trying to sp wean their way towards sp uh sp having such a relationship or it could just be you know sp two fiances sp preparing to get married within sp you know sp five weeks or sp five months and such
AS3,n8,q3,Q,M,and what kind of sp game sp what kind of game are they playing
AS3,n8,q3,A,M,sp a racing game like sp the ones i know sp although this looks nothing like it need for speed but this is probably sp another version developed sp by another sp uh company sp uh sp and um {sl} sp yeah one of those old school uh {sl} sp late eighties early nineties uh uh sp car game models sp um using an sp actual machine to play the game sp even though nowadays it's just you know sp like your sp xbox or wii or sp whatever
AS3,n8,q4,Q,E,and how often do they play video games
AS3,n8,q4,A,E,sp i can probably it's safe to say that they probably {sl} sp i'm sp i'm not gonna assume that they have an sp addiction but at the same time i'm not going to say that they play it sparingly sp so i'm sp gonna say that they probably you know sp uh sp play maybe like uh {sl} sp like sp five times a week {sl} ok {sl} not necessarily in an arcade by sp the way sp oh ok sp yeah
TD1,n8,q1,Q,M,where are they
TD1,n8,q1,A,M,sp um sp at sp an arcade of some sort maybe a dave and busters or sp um sp probably an arcade
TD1,n8,q2,Q,E,what is their relationship
TD1,n8,q2,A,E,sp um sp looks like they're probably dating sp er {sl} actually they sp they're probably married based on the wedding rings
TD1,n8,q3,Q,M,what kind of game are they playing
TD1,n8,q3,A,M,sp um sp it looks like a racing game yeah sp it's sp definitely a racing game sp she's got her hands on a uh sp steering wheel and {sl} there's a car on the screen
TD1,n8,q4,Q,E,and how often do they play video games
TD1,n8,q4,A,E,sp um {sl} {ls} sp {sl} probably not too often but {sl} not sp so rarely that they've never played video games sp just sp not often enough that they'd sp sp be able to find it sp this entertaining every time that they do play video games
TD2,n8,q1,Q,M,[where] are they
TD2,n8,q1,A,M,sp uh they're in some type of arcade
TD2,n8,q2,Q,E,and what is their relationship
TD2,n8,q2,A,E,sp um sp they could be sp they could be brother and sister they could be on a date sp um whether whether they've been in a relationship for a long time or it's it's like a first or second date um sp they could be sp friends sp um it it seems like sp it seems like they're really comfortable with each other um sp so it seems like they've known each other for a while so i'd say either they're sp they're good friends um brother and sister or sp or sp have been in a relationship for a while
TD2,n8,q3,Q,M,[what] kind of game are they playing
TD2,n8,q3,A,M,sp um a driving game sp a racing game probably
TD2,n8,q4,Q,E,how often do they play video games
TD2,n8,q4,A,E,sp um my guess is sp not very often um because the excitement that they're showing sp my guess wouldn't wouldn't really show up sp if if they sp if they played video games a lot you know you kinda get desensitized to it but sp they seem like pretty excited about what's going on so like my sp my guess is they're they're sp it's it's a somewhat somewhat new experience i mean obviously they've sp they've played video games before but sp they're not they're not that used to it
TD3,n8,q1,Q,M,where are they
TD3,n8,q1,A,M,by the looks of things at a dave and buster's but if we're going to be more general at at some sort of arcade
TD3,n8,q2,Q,E,and what is their relationship
TD3,n8,q2,A,E,they seem pretty close probably married look judging by the rings
TD3,n8,q3,Q,M,what kind of sp game are they playing sp playing
TD3,n8,q3,A,M,a racing game
TD3,n8,q4,Q,E,and how often do they play video games
TD3,n8,q4,A,E,i don't know if you can extrapolate that from the picture
AS2,n9,q1,Q,E,why is the dog looking at the boy
AS2,n9,q1,A,E,hm {sl} mm i mean {sl} i mean i'm sure sp the dog belongs to the boy but i mean {sl} mm i'm not sure if there's really sp like sp a specific sp reason {sl} why it's sp uh sp looking at him
AS2,n9,q2,Q,E,and what have the boy and dog been doing before this moment
AS2,n9,q2,A,E,ha {sl} i don't know
AS2,n9,q3,Q,M,how much does the dog weigh
AS2,n9,q3,A,M,mm i'd sp say around like sp twenty pounds
AS2,n9,q4,Q,M,and how old is the boy
AS2,n9,q4,A,M,mm {sl} i think {sl} i'm thinking like sp twelve or thirteen
AS3,n9,q1,Q,E,why is sp the dog sp looking at sp the boy
AS3,n9,q1,A,E,sp because sp he or she is sensing that the boy is sp depressed about maybe sp maybe sp a lover that he sp sp had his heart towards but she just decided to dump him immediately sp or another situation in which the boy is depressed
AS3,n9,q2,Q,E,what have the boy and dog been doing before this sp moment
AS3,n9,q2,A,E,sp they might have been uh sp i mean it could be like you know sp days past before they have been you know uh having walks sp they might have been playing a game of fetch in which the dog has to you know sp fetch a ball and whatnot you know sp uh sp typical stuff like sp that
AS3,n9,q3,Q,M,how much does sp the dog weigh sp
AS3,n9,q3,A,M,i'll probably guess like uh {sl} in standard u s units seventy two pounds
AS3,n9,q4,Q,M,great and how old is sp the boy
AS3,n9,q4,A,M,sp he's probably like fourteen or fifteen you know just sp um sp late middle school early high school sp age
TD1,n9,q1,Q,E,[why] is the dog looking at the boy
TD1,n9,q1,A,E,sp um sp probably because the boy looks sad sp and the i sp mean the dog either sp wants to cheer up the boy or wants to figure out why the boy is sad
TD1,n9,q2,Q,E,what have the boy and dog been doing before this sp moment
TD1,n9,q2,A,E,um sp probably playing in the streets i'd guess based on the sp boy's appearance
TD1,n9,q3,Q,M,how much does the dog weigh
TD1,n9,q3,A,M,maybe sp fifteen to twenty pounds i'd guess sp not too heavy
TD1,n9,q4,Q,M,and how old is the boy
TD1,n9,q4,A,M,probably sp eleven to twelve years old maybe ten sp young very young
TD2,n9,q1,Q,E,[why] is sp the dog looking at the boy
TD2,n9,q1,A,E,sp um you can tell the boy sp seems like the boy is deep in thought either that i can't tell if he's actually looking at the dog sp or but my first sp my sp my first thought is that the boy is deep in thought just kind of staring off into space and the dog is is uh sp is kind of sp curious about about what's going on with this sp with this boy
TD2,n9,q2,Q,E,what have the boy and dog been doing before this sp moment
TD2,n9,q2,A,E,sp um sp looks like the boy is holding something in his hand maybe it's a uh {sl} sp leash sp oh which makes me believe that maybe sp he's expected to be sp fed after that maybe sp so maybe he's the dog's actually looking at the boy because he's about to be fed sp i could see that sp um sp i sp i don't sp i don't i don't see any other reason why he'd be holding sp a a uh rope sp so i think it's probably a leash sp i think sp they probably just went for a walk sp or either that or they're about to go for a walk and that's why the dog's looking at the boy
TD2,n9,q3,Q,M,how much does the dog weigh
TD2,n9,q3,A,M,sp um mm sp thirty forty sp thirty or forty pounds
TD2,n9,q4,Q,M,how old is the boy
TD2,n9,q4,A,M,sp uh he looks to be right around um sp starting of adolescence so probably sp twelve or thirteen
TD3,n9,q1,Q,E,[why] is the dog looking at the boy
TD3,n9,q1,A,E,sp because the boy's looking at the dog
TD3,n9,q2,Q,E,and what have the boy and dog been doing before this sp moment
TD3,n9,q2,A,E,not sure i'd sp like to skip the question
TD3,n9,q3,Q,M,how much does the dog weigh {sl} what sp {lg} sp um sp
TD3,n9,q3,A,M,i'd like to skip that one as well sp ok sp not sure
TD3,n9,q4,Q,M,and how old is the boy
TD3,n9,q4,A,M,looks to be about sp twelve
AS2,n10,q1,Q,M,what are they dropping off the ledge
AS2,n10,q1,A,M,i have no idea
AS2,n10,q2,Q,E,how do the people feel {sl} sp mm
AS2,n10,q2,A,E,maybe surprised i mean {sl} kinda hard to tell they don't have faces
AS2,n10,q3,Q,E,why would the people be sp surprised
AS2,n10,q3,A,E,um i mean they {sl} just {sl} not expecting to see sp that sp thing falling down sp uh whatever it is
AS2,n10,q4,Q,M,and is it realistic for an egg to hatch while dropping
AS2,n10,q4,A,M,mm {sl} i wouldn't think so
AS3,n10,q1,Q,M,what are they dropping off the ledge
AS3,n10,q1,A,M,sp uh it looks as if they are uh {sl} birdhouses sp hm sp or bird catchers sp you know similar to um uh {sl} sp i mean one could interpret it one other way birdhouses because crack sp you know the bird might have stepped in a sp wooden base or a bird catcher because similar to like a mosquito sp a sp mosquito catcher that crack sp that sp crack uh sp onomatopoeia might imply that the bird might have been sp fried or sp cooked or whatever sp something like that
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
